step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isMerchant,day,errorBalanceOrig,errorBalanceDest,isOrigBalanceZeroAfter,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
0.0,0.32570856444410684,0.09454987399863395,0.0,0.008045435598894599,0.0,0.023052681967158074,0.03229172824265284,0.09195183275438862,0.3471814224542176,0.04443346065116581,0.023359879554406993,0.0,0.0,0.0,0.0
0.0,0.2266843225368694,0.05294830909988677,0.030811731033275582,0.04927435975908932,0.0,0.07254118694219931,0.05377196299572546,0.12155946620332121,0.28142382804001287,0.05474527260703202,0.04288554404953593,0.007311905916420405,0.0,0.03378006258862046,-0.03716307210636338
0.0,0.585022385047907,0.1727416404597664,0.0,0.0,0.0,0.0,0.02680421172367329,0.15516753329542401,0.0,0.021512346391194002,0.0,0.0,0.0,0.02932676274766055,0.0
0.0,0.32544679664045595,0.2021087487663692,0.0,0.0,0.077298524268619,0.017958435239153022,0.03274140692125134,0.07009297009763563,0.23292273725433899,0.0,0.0,0.0,0.0,0.0,0.03200526047780228
0.0,0.3562341467512503,0.15461748663231384,0.0,0.03363714715177171,0.0,0.0,0.0,0.06315207648836316,0.36763588313258466,0.015298139509341557,0.0,0.0,0.0,0.0,0.0
0.02319052326205684,0.28320327828528985,0.08583872796970125,0.013634972833769441,0.01110037042621433,0.0,0.009305406308874404,0.0,0.09940221377201039,0.3317353714261548,0.022628768195025822,0.052480200859645484,0.030170748991053008,0.0,0.027884297335829866,0.0
0.019173334907737163,0.5376600905739501,0.21041570072360524,0.0,0.0,0.0,0.018515374634553265,0.0,0.11257982336639302,0.009462853786192459,0.036195133733061394,0.0,0.0,0.0,0.04657256794013254,0.0
0.0,0.3641957271247212,0.1630706864379863,0.0,0.0,0.03149719632844897,0.0,0.02060404717855555,0.029643673070559526,0.3437402703324684,0.0,0.0,0.03782327919288542,0.0,0.0,0.0
-0.07588208204011888,0.3365333287955586,0.17751825589824127,0.0010254011029857985,0.0,0.027128718372974425,0.03784348725241889,0.12289465002132353,0.03767730908702384,0.29050495935828835,0.0,0.03533085181692952,0.0,0.0,0.0,0.0
0.0007273467066104879,0.5579336914832578,0.2953690970678469,0.0,0.0,0.0,0.0,0.023084635297864312,0.06765795936648675,0.0,0.013931095225425866,0.015285412637510423,0.0,0.0,0.016585641880622837,0.0
0.0,0.2693702689022949,0.1028782657102004,0.03123210739033198,0.0,0.020726504058113156,0.02045341015443445,0.10951616495499612,0.09933615977760946,0.2895369886314017,0.008912927933641566,0.03861208215260148,0.0,0.0,0.0,0.0
0.01820569731106484,0.5375262849259758,0.2802265168680294,0.012240659206823913,0.0,0.0,0.0,0.0,0.07753736471364005,0.0,0.01402081244657433,0.01409236516417627,0.01377020441579684,0.0,0.02295497461354401,0.0
0.0,0.29025815010835915,0.21911407662768984,0.0,0.0,0.0,0.0,0.08979309892355183,0.059506457817620824,0.31858852399783877,0.0,0.013314572190564866,0.0,0.0,0.0,0.0
0.0,0.52591769679367,0.21785874081546677,0.0,0.0,0.0,0.01596234770196263,0.05229607211245586,0.1316801679603262,0.0,0.0062040173620033,0.04065583691974062,0.0,0.0,0.0,0.0
0.0,0.5265713794546616,0.2977294568615425,0.0,0.0,0.0,0.0,0.03790427405687622,0.09948444014930725,0.0,0.01389259255526085,0.01499273658797684,0.0,0.0,0.0,0.0
0.0,0.3724485605186731,0.08508404396914002,0.0,0.0,0.04486984452176165,0.0,0.02975410248947206,0.04662854750855104,0.36936008791290253,0.04242969274512487,0.0,0.0,0.0,0.0,0.0
0.0,0.5268417656558416,0.3194247893740071,0.03728728119204952,0.0,0.0,0.0,0.0,0.07049068283648317,0.0,0.0,0.02008293206949431,0.0,0.0,0.01644742853774961,0.0
-0.05879706849924708,0.21648905627037746,0.04413758452261817,0.0248729732015018,0.024652693630139284,0.0,0.04143370088430574,0.1807187729604726,0.13078708431063443,0.30153448550442397,0.021003996775142763,0.018347840721185883,0.02326828737241747,0.0,0.022125472011652714,0.0
0.0,0.3420631341291031,0.13852609889418133,0.0,0.009045796081577311,0.0,0.06012233614617192,0.0,0.0306437723724926,0.3639167402320582,0.0,0.0,0.0,0.0,0.046257001810040776,0.0
0.018629278141203926,0.3733626974052187,0.02763038401980789,0.025795058980045884,0.0,0.0,0.0,0.0,0.08852379686158221,0.35437035303861714,0.031101809430923513,0.027339996755577776,0.027472877482497104,0.0,0.016348627550151207,0.0
0.0,0.31407805961972496,0.15779473359870735,-0.00039059530105012367,0.0,0.0,0.05068632748201311,0.06821105822445889,0.07785854897076294,0.3629593902497786,0.014624940033965571,0.04264084004298267,-0.000709853799074807,0.0,0.0,-0.09717856945664383
-0.06195214230128467,0.22806089353777279,0.13081740805656789,0.013458745942988709,0.0,0.0,0.03550140935981942,0.05328410474819612,0.1871809061419841,0.31882645565926715,0.018942107806816887,0.012310659824841518,0.02842185021839939,0.0,0.025722480670256065,0.0
-0.1193680377043455,0.1969308829716246,0.07301288928917667,0.02044632538041857,0.02574335159392555,0.0,0.016229611983885533,0.1440360194560028,0.11703751306718872,0.3132005018564631,0.032659202034210244,0.08878262625496045,0.029409071814049805,0.0,0.05245492166806476,0.0
-0.0786723156335011,0.5412697419084067,0.16461100016204067,0.01608421545741652,0.0,0.0,0.03809370280242401,0.130274350851861,0.12306770680678836,0.0,0.033870721228462165,0.0,0.02197575608172697,0.0,0.0,0.0
0.0,0.274005021161189,0.1919405752160896,0.03504534623051003,0.0,0.0,0.0,0.018423236630626897,0.07149460277381636,0.36173899097704054,0.0,0.0,0.016580780684380014,0.0,0.021346325991972837,0.0
0.009208831090780573,0.332879650698071,0.07997705377267242,0.0,0.03271809368821415,0.0,0.0,0.0,0.0772219608076169,0.34598758875006624,0.0,0.033035099998185276,0.03870113491564414,0.0,0.04084546594437444,0.0
0.0,0.40293063872061946,0.18840035269808847,0.0,0.0,0.0,0.0,0.0,0.007417540167129905,0.3509589720142052,0.04086737606558222,0.0,0.0,0.0,0.0,0.0
0.0,0.5579137702880713,0.1732830462060209,0.01684910416318189,0.022684828999740513,0.0,0.0,0.0,0.12221961166789233,0.0,0.04160798837977589,0.027660841716766162,0.0,0.0,0.028355688244176336,0.0
0.014545246946734435,0.3296097145863468,0.13810267450919028,0.0,0.03968640932493361,0.0,0.0,0.0,0.05826180509920285,0.3480393301841054,0.024746191818220298,0.0,0.03758350719689174,0.0,0.0,0.0
0.0,0.5350496459836722,0.29169959029475234,0.0,0.0,-0.05691036931426601,0.0,0.07219895844932937,0.09210471777523924,0.0,0.037243237004910626,0.019189099471987547,0.0,0.0,0.0,0.0
0.0,0.4720235051008866,0.20056977558424496,0.0,0.0,0.0,0.0,0.1131319309615017,0.11726395101631744,0.024408811576618148,0.009374728096868873,0.041375437218008855,0.0,0.0,0.012426740111178614,0.0
0.0,0.31290431009250597,0.18775095734631983,0.003567308292521676,0.0,0.01345849240224138,0.0,0.0777717216556472,0.0452362135651977,0.2770749804117322,0.0,0.06181305501674856,0.010997840882710719,0.0,0.0,0.0
0.0,0.3006843570181412,0.07093085079779532,0.017132547475789614,0.0,0.0,0.0,0.006164658258141622,0.0955863907786016,0.36076683474232774,0.026027370016916008,0.03735367542087135,0.05610846620731678,0.0,0.019819728949724058,0.0
-0.04717504504304264,0.33604472140965036,0.04922463404415926,0.0,0.019263458151604722,0.0,0.01653903920897844,0.06731709849511602,0.1266704022971687,0.2993701941963029,0.037982441127942766,0.028885830480357113,0.04018029700939125,0.0,0.016271808287996237,0.0
0.05334909902192518,0.34379688206748865,0.11039097112432708,0.0,0.0,0.0375912421615222,0.0,0.0,0.060753370277578156,0.35529429177437943,0.0,0.024123115174748237,0.0,0.0,0.005275908063656409,0.0
0.0,0.3822689717069274,0.13566554991764607,0.0,0.0,0.013527809181939361,0.0,0.02500302970828181,0.0,0.3751014742934103,0.0,0.0,0.059008044857420394,0.0,0.0,0.0
0.0,0.2327466963334041,0.0,0.031444473067786215,0.0,0.0,0.04454027015233153,0.00895537443566443,-0.28081859909674345,0.9030499567685002,0.0,0.0,0.019748211812634576,0.0,0.03090849619204772,0.0
0.0,0.5856223942896179,0.27775245413277516,0.0,0.0,0.0,0.015022669206361727,0.0,0.07240358532585983,0.0,0.0,0.018040547553224248,0.0,0.0,0.021733229157786416,0.0
-0.05678469187701241,0.5372619355291124,0.22294111483004025,0.0,0.0,0.0,0.006641523742925131,0.12489952053479718,0.07677426327848938,0.0,0.019709299034322083,0.02862961002724634,0.008220841591367059,0.0,0.022281462974337973,0.0
0.0,0.36862695319361805,0.13598267389047056,0.03070880267422011,0.0,0.0,0.02259730144675296,0.017224112276730423,0.0952369849931324,0.3023314110638822,0.0178666401268186,0.0,0.0,0.0,0.0,0.0
0.0,0.506943928371437,0.24431404210869656,0.0,0.0,0.0,0.0,0.025392651463342793,0.1244604781434207,0.0,0.039210211934567585,0.012715784085928423,0.0,0.0,0.03753778355823223,0.0
0.007722541006914718,0.3264614725509103,0.09402833002619528,0.0,0.0,0.0236529037297604,0.0,0.0,0.08101604175139081,0.32502543966462305,0.06519819378046951,0.0374069913774726,0.0213279727680223,0.0,0.008734993009866243,0.0
0.0,0.34559650290252886,0.1302253493072805,0.0,0.0,0.0,0.0,0.021732543639022668,0.07532822126552945,0.37606960349062235,0.0,0.0,0.0,0.0,0.041622659060641554,0.0
0.0,0.5563983031716455,0.21079478007548302,0.0,0.0,0.0,0.012499216731408313,0.007439453648625877,0.11153556629190875,0.0,0.04240817055169907,0.03219653113576212,0.0,0.0,0.017302858059092596,0.0
0.0,0.5292321727438783,0.2943766911702076,0.017460286238638954,0.0,0.0,0.021176972455201365,0.0,0.08848486092195856,0.0,0.01847461772627593,0.0,0.0,0.0,0.021369278409464676,0.0
0.0,0.26989988063799897,0.2137956994317695,0.0,0.0,0.0,0.0,0.05116025004102762,0.0405657563533141,0.32691136712046226,0.04342625544715902,0.03613443651160387,0.0,0.0,0.008681234122290049,0.0
0.014642330429619953,0.3279171847177313,0.09744621310080033,0.0,0.0,0.0,0.03187195426266049,0.0,0.0943311841762036,0.30494050669888706,0.04086267803484194,0.039327293226858656,0.024088641911357414,0.0,0.015146893106664616,0.0
0.0,0.43059478636356835,0.047245136568581536,0.0,0.0,0.0,0.0,0.016790405078590774,0.04025658547122142,0.440343507190711,0.015344458992952226,0.0,0.0,0.0,0.0,0.0
0.0,0.4424476003464029,0.2418981119687037,0.0,0.0,0.0,0.00863004776568393,0.06446517617595231,0.10946374210710984,0.0,0.042235888187810766,0.06215180848716363,0.019282504626798258,0.0,0.0,0.0
0.05681872667025161,0.26591225352892234,0.08544266438049007,0.012305255588584325,0.0,0.03751083075017207,0.0215949174474655,0.0,0.09798175778597956,0.30357006100255784,0.01808711281358996,0.05507562818559048,0.0214079683493678,0.0,0.014867703162653734,0.0
0.01475707620719198,0.2864910336026689,0.10690466269679125,0.0,0.01290123597611849,0.0,0.007792574255397739,0.0047561405149919465,0.11057156744276336,0.3360357830358133,0.0418141763848692,0.01654931048088091,0.02362498715191693,0.0,0.028376331916221242,0.0
-0.05534607851644273,0.21456991126127775,0.05216604320965781,0.02237851160910317,0.031718059274882734,0.026692929728715255,0.0390936817634072,0.10648237647628465,0.10574866420542199,0.29691435200074134,0.01914684270546407,0.03753976499451691,0.019433191006865733,0.0,0.07403662994572935,0.0
0.0,0.5560571716071789,0.1310144501379851,0.014556457946235198,0.006790722884282132,0.0,0.016620680708436683,0.0,0.1163373731858996,0.008054467231666536,0.06172778398789905,0.04615536924825248,0.0,0.0,0.03326040272778952,0.0
0.018777595472112593,0.3423106465725816,0.07252078195005417,0.0,0.02155211714155569,0.017094123589783385,0.0,0.0,0.08183743780946087,0.37434989571315086,0.0127598880527053,0.0,0.049372393364220724,0.0,0.0,0.0
0.0,0.5387635396437703,0.22689821176648045,0.014043799044856897,0.0,0.0,0.01924233713791095,0.02834265139598843,0.11808558683945874,0.009058209678354882,0.025955147414806704,0.0,0.0,0.0,0.010185396743997766,0.0
0.0,0.2743910284957821,0.08729165183398893,0.018004663765812102,0.0,0.0,0.0517771777810461,0.0,0.13518653565320674,0.34586374956941196,0.012288543832250582,0.019142637876508127,0.030835492115621928,0.0,0.0157933987419967,0.0
0.0,0.6389902577902754,0.20807400256866876,0.0,0.0,0.0,0.026372146983512968,0.0,0.09789158139841107,0.0,0.0,0.0,0.0,0.0,0.019246890924757065,0.0
0.0,0.3413043413386444,0.18406597237797806,0.03852725971020972,0.0,0.0,0.0,0.0,0.02180745445445943,0.37204690788872674,0.0,0.0,0.021607833286423257,0.0,0.0,0.011215110609183676
0.0,0.5621031721211812,0.2122979037251426,0.0,0.0,0.0,0.024633833859658567,0.0,0.1096001586828027,0.0,0.04856207920240102,0.010910817977230236,0.0,0.0,0.0,0.022466914097209023
0.0,0.33338583303692876,0.09274931751927462,0.0,0.023891724727613018,0.0,0.0,0.0,0.07616030820236058,0.3693184944643947,0.04152803137021405,0.01484731668470974,0.02849426105847714,0.0,0.010199592601652707,0.0
0.0,0.3017092679319387,0.24514533277781145,0.0,0.0,0.044557970851042565,0.0,0.0,0.0,0.3514324697929026,0.0,0.047729838311930006,0.0,0.0,0.0,0.0
0.0,0.5167309340044874,0.25005173882986315,0.0,0.0,0.0,0.0,0.05888862755056194,0.10695665429411119,0.012139366965783173,0.01427840722136142,0.015276107198595441,0.0,0.0,0.01625304360086166,0.0
0.06530216440689995,0.5603228190700197,0.15598560002598624,0.01014693975349284,0.0,0.0,0.0,0.0,0.12773359064508938,0.0,0.03817865044393245,0.02254498816878882,0.0,0.0,0.0,0.010360127151415988
0.0,0.513810697547326,0.24230056585683166,0.015830127005370166,0.0,0.0,0.008502894527771221,0.012994297366527895,0.08361850272184733,0.023758161438219412,0.01124647796130025,0.04819815460619717,0.0,0.0,0.0303150006342342,0.0
0.0,0.37287755564140235,0.09580019284276153,0.01618870340385949,0.010816001639015546,0.017325756690048474,0.0,0.02856409732398741,0.06701620355657349,0.32188219407476976,0.029952571091640803,0.0,0.011753196815784147,0.0,0.0,0.0183984065857824
0.0,0.48051888479584537,0.3006900059441966,0.0,0.0,0.0,0.0,0.06881886535898592,0.07746360687287572,0.0,0.02377552533127714,0.029220261890584694,0.0,0.0,0.0,0.010087729471859874
0.0,0.3866639688468197,0.0821501503763654,0.0,0.0,0.01979923544587685,0.0355306407559539,0.0,0.05418407859830926,0.391961667645415,0.0,0.0,0.009723303781056052,0.0,0.010561834215829125,0.0
0.0,0.3126917028790633,0.06364545414960775,0.0,0.0,0.0,0.07498952845655854,0.011764367935456321,0.09598289824586642,0.337920923664621,0.0,0.0,0.061599185769673354,0.0,0.031980818564778524,0.0
0.0,0.4762471344346765,0.27557416513258776,0.0,0.0,0.0,0.0184550689151357,0.08348044979201788,0.0782371256664952,0.0,0.0,0.045502013325100586,0.0,0.0,0.0,0.013078922399611725
0.0,0.36217747515724147,0.052599217589243345,0.013724541477736172,0.022759183732879967,0.0,0.0,0.04668263190545669,0.07908611269215632,0.33649538267880674,0.012193341152675556,0.03561594151410861,0.0,0.0,0.029241051765320436,0.0
0.0,0.37451793992549737,0.10800680716272452,0.0,0.030505667630255976,-0.024544767447784867,0.0,0.025088721680330016,0.07941979434285543,0.35961599280522083,0.0,0.026486127331169035,0.011478596235356964,0.0,0.0,0.0
-0.07167551540681533,0.19566535812723582,0.0545267266050436,0.005917213276836977,0.0,-0.023131930349440503,0.05131389694207524,0.1969555885374908,0.13015392254192257,0.2768855810384246,0.0,0.05073315737440748,0.0,0.0,0.08128364183318416,0.041947239145259996
-0.056417494837263236,0.5520581751467065,0.149101379607765,0.00846603758707132,0.0,0.0,0.0,0.10546400297218626,0.11788913160307803,0.0,0.041925019078745504,0.01603142454816003,0.004170790785978231,0.0,0.05188641317319764,0.0
0.0,0.2790002762307793,0.12689491098615466,0.0,0.004937765200571523,0.0,0.017935072441115054,0.021139688864815154,0.12159805465327483,0.32685903452111603,0.04750966683980201,0.0407936873449994,0.04218452506180868,0.0,0.031903309262500464,-0.07018111174131203
0.0,0.501865955341675,0.2943875444857206,0.0,0.0,0.0,0.0,0.06343223577089069,0.08928224870550501,0.0,0.0263840515291907,0.015222843832643274,0.0,0.0,0.0,0.0
-0.06123992458940502,0.2520029885897141,0.10007999372637988,0.02923228111171744,0.028129373096401858,0.009259866590410953,0.007992409682396076,0.0924417750863295,0.08645530520304893,0.31333222786038517,0.05760847324309903,0.028832072108226817,0.07634634924141237,0.0,0.009582103400835788,-0.03948041468532759
0.0,0.293038671487296,0.06839052415643657,0.0,0.0,0.01118241200532774,0.016686198994172705,0.04571193330489155,0.11266104066305324,0.35557030112416516,0.028917711943049398,0.0,0.02361311796207601,0.0,0.03480296802515703,0.0
0.0,0.3109560651001237,0.08896434379231986,0.0,0.0,0.0,0.0,0.0,0.11151682792617348,0.32611047091036316,0.03646015919926493,0.03620601337243466,0.0454861937399689,0.0,0.03487480562497658,0.0
0.0,0.48837340005365604,0.22511088965338902,0.0,0.0,0.0,0.0,0.1157745953186588,0.11127928869943589,0.0,0.03849497425136576,0.0,0.0,0.0,0.0,0.01154173168911976
0.0,0.22013129821323452,0.21619562359986322,0.0,0.03895503898031572,0.0,0.045079656642868504,0.04962486628076009,0.06010669880968421,0.360481697138899,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25816562016172573,0.07545739706105503,0.0255316163717263,0.01215423419984462,0.0,0.023294504928164733,0.014313359105482896,0.10843276734170934,0.3232079785384496,0.06019844361077968,0.04785715517061413,0.01993413897158926,0.0,0.022027664204483988,0.0
0.0,0.2698615976703922,0.05819301490907311,0.03460018620217923,0.012580873307438541,0.0,0.01022353112382934,0.0,0.13772133560051814,0.31769984896675024,0.034485792308869744,0.012786475275906577,0.04664531726569002,0.0,0.05577690703497806,0.0
0.0,0.2667350952428906,0.11634009925162256,0.0,0.0,0.0,0.0,0.02934457678831481,0.07582219698750652,0.3199179591048668,0.04296471616370178,0.07654026240799393,0.04272788278943975,0.0,0.020182090929288576,0.0
-0.0423507472871363,0.22100207453466295,0.05865440580969278,0.02473510704128396,0.019800513803131293,0.012668640868521968,0.008821370341754864,0.07893073044103852,0.19616518573892527,0.30217899302790624,0.007666971634159223,0.009306858619598108,0.0456818100249939,0.0,0.04731296506709248,0.0
0.05503754203635135,-0.014923363158305059,0.03786269868241118,0.0,-0.027672328929912896,-0.03742314617064329,-0.009171488666168518,-0.04536812180468906,0.08911434908519346,0.9181750257609439,0.029374371826219783,0.0,-0.009386336220541167,0.0,0.02353811510779492,-0.018582437883029268
0.0,0.3210843670292891,0.10370508515217276,0.0,0.0,0.012218712116154508,0.014060285494992572,0.03652184194722856,0.07453015209110758,0.3361115881650649,0.014435491190448827,0.0039957807264464065,0.037241455807710946,0.0,0.02621446396114639,0.010455655983862777
0.0,0.3038231971769756,0.09159166028941455,0.0,0.0,0.0,0.0,0.0,0.09556784496094133,0.39025158881769606,0.02594713275367466,0.0,0.06613050655437608,0.0,0.01726294911254711,0.0
-0.07706363845863343,0.20825399137783454,0.0630330858087722,0.0,0.0,0.02256297854789143,0.0,0.16205302409132902,0.12519964063756012,0.3436176439179554,0.034564816021455884,0.038565665068593345,0.024328032865888194,0.0,0.045459639786978645,0.0
0.046260223638907624,0.04738850618602582,-0.029561300292063823,0.0,0.0,0.0032842583657904417,0.010727524627819299,-0.05138902743855024,-0.027756358336467647,0.9476671040759195,0.009723696293961288,0.0,0.013399631192255127,0.0,0.016796047197460206,0.0040345741545676495
0.0,0.8730548948870618,0.2587708798330367,-0.17508454597311,0.0,0.0,-0.05183185074110406,0.0,0.036580724514783176,0.03980294475237087,0.009281832392586842,0.0,0.0,0.0,0.0,0.0
0.0,0.49807266573617043,0.23620501849571185,0.0,0.0,0.0,0.0,0.10414669772469487,0.13742454439889817,0.0,0.0,0.0,0.0,0.0,0.01472595331014992,0.0
0.023666262205921395,0.527816907133075,0.25572651878184977,0.010423041223351422,0.0,0.0,0.0,0.03156036736115305,0.08664602607377628,0.0,0.026273337556301086,0.01569436734776314,0.0,0.0,0.012768051982434026,0.0
0.020032186924637686,0.2534833954645665,0.1834004951511845,0.03993669135126898,0.017449510528615104,0.0,0.008762967361690022,0.06480602067485125,0.10970351978497517,0.28283098337785373,0.0,0.0,0.010169109045982339,0.0,0.0,0.0
0.0,0.3643133355970254,0.08534898719194564,0.0,0.03153068896202812,0.0,0.0,0.02056297980611374,0.09972745175511522,0.3233558900766658,0.003923886363946025,0.02240376437991179,0.039407895532873716,0.0,0.0,0.0
-0.07248369918588712,0.19391676476277728,0.05179273962837628,0.0,0.03736145266223669,0.0217365159651016,0.05624742585637184,0.17603996865359592,0.15704877734119746,0.2968620763400392,0.0,0.0,0.04076423807233123,0.0,0.0,0.03128861956948503
0.0,0.313622032395167,0.04117342544403752,0.0,0.0,0.0,0.0,0.10683117528700127,0.12243571758303363,0.30625628801984595,0.022635351409753566,0.0,0.07762088952678636,0.0,0.0,0.0
0.0,0.30276110610299306,0.23566234785194107,0.0,0.0,0.0,0.0,0.047390784133824235,0.074587077733611,0.3100826145419818,0.0,0.0,0.0,0.0,0.0,0.020090949301274086
0.0,0.37207050867596614,0.22629165788376368,0.0,0.0,0.0,0.0,0.0,0.0,0.39221271310589545,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5405350714887971,0.15813083336055803,0.0,0.013361795271161173,0.0,0.031287543791914924,0.02316312653171836,0.13738652811963006,0.0,0.04736385252189608,0.03934612857994957,0.0,0.0,0.0,0.0
0.03318280084719328,0.645148019740818,0.16191631863286224,0.0,-0.02023717180618969,0.0,0.006890490114827849,-0.05325175442465681,0.11384184791496443,0.0,0.023456255992215534,0.04488476604234224,0.0,0.0,0.02948531281683321,0.005257993794414828
0.0,0.23775448570938743,0.0672190787868564,0.02295373617070382,0.0,0.025808000509967143,0.027169382801978954,0.05783830357620816,0.12414066847100745,0.3228810396065437,0.014593722564610138,0.007980602200665723,0.028548021047227427,0.0,0.053687838220468964,0.0
0.0,0.5857696216281368,0.19175478007780272,0.0,0.0,0.0,0.018937765114742357,0.015154382673416457,0.1151249673153493,0.0,0.025166044880327903,0.012008318498258586,0.0,0.0,0.026658999477591205,0.0
0.014434377165431968,0.3250782321215075,0.10329349294749968,0.0,0.0,0.03281920357882748,0.010112906526264839,0.0,0.1252703558849445,0.30748715416602,0.011354278965784254,0.017860691215906447,0.0,0.0,0.042864187093438644,0.0
-0.07475801072555162,0.1974339453891159,0.0789697751550009,0.05935647440307441,0.013990457302703574,0.0,0.011807637830684132,0.1953659279319793,0.11436979832027544,0.3274273824941714,0.0,0.0,0.0,0.0,0.06661149156417201,0.0
0.0,0.3213262532232968,0.10397945186386097,0.04400503707383054,0.0,0.0,0.0,0.03717128844707386,0.05248616762454439,0.340671380622083,0.0,0.029960465761301597,0.03515102180767461,0.0,0.02582381324195948,0.0
0.0,0.5345413342930783,0.1689006166772826,0.0,0.018834741476177964,0.0,0.0,0.15678700339883955,0.07450457794531203,0.0,0.0,0.017556595883058346,0.0,0.0,0.019450009991876516,0.0
0.0,0.5535078372647504,0.2283587579352596,0.01843247726732078,0.014027101538887986,0.0,0.019175636531581015,0.0,0.1075904036465465,0.0,0.031231277422241327,0.0,0.0,0.0,0.0182513880590377,0.0
0.026881697789478035,0.5880743902485236,0.20540685309464657,0.015709115160534894,0.0,0.0,0.004676992350981939,0.0,0.10384592280018339,0.0,0.029270214675713335,0.0,0.0,0.0,0.01670969354556362,0.0
0.0,0.5528918488303153,0.2845888571364748,0.0,0.0,0.0,0.022078674326121088,0.0,0.11918646125604211,0.0,0.011829038116671908,0.0,0.0,0.0,0.0,0.0
0.034615987542239414,0.3113310324437384,0.08759911214538003,0.015980837116083436,0.014266858704223142,0.0,0.016850168131760174,-0.0822487726301463,0.11257399212661193,0.35963546954385667,0.0300365649216538,0.054092028737948425,0.016383170518766844,0.0,0.01945843036350947,0.0
0.0,0.26358712528499745,0.07311712335543659,0.0,0.0,0.0,0.029894520181440804,0.07251791885644268,0.10884979240208911,0.3265807014982298,0.031062631540876812,0.028847679304730967,0.044913723762317934,0.0,0.011203663479063097,0.0
0.0,0.4914563590399619,0.25604890380568895,0.010303831686858778,0.0,0.0,0.017519386895230967,0.09049095484558513,0.06657841886657527,0.0,0.035607532068111784,0.0,0.0,0.0,0.02256949245761264,0.0
0.0,0.5639152611367283,0.22096885787511478,0.0,0.0,0.0,0.0,0.03131800828087467,0.1016307319338841,0.0,0.0,0.04960518441178894,0.0,0.0,0.023136836027234486,0.0
0.0,0.40869898796490717,0.07918307173942842,0.0,0.0,0.0,0.0,0.020737034811414323,0.0397945244141841,0.42886496180387085,0.013296298931820383,0.0,0.0,0.0,0.0,0.0
0.0,0.2884263298794232,0.10135229916042351,0.005767002736820548,0.028281286107983646,0.0,0.03389602708714533,0.04812293421021079,0.11016238080644403,0.32199614799747167,0.012404398959457047,0.016163451009591472,0.0,0.0,0.012056075761777401,0.011946545948876675
0.011333780537177596,0.5595965142779109,0.19629495475867917,0.021256440147370985,0.0,0.0,0.024543880566654883,0.0,0.10694455072034047,0.0,0.011385057016845892,0.030239290714362575,0.0,0.0,0.028980410926282785,0.0
